UJAHR,UMONAT,USTUNDE,IstRad,XGCSWGS84,YGCSWGS84,lon,lat,year,month,hour
2023,07,14,1,"13,792771023000057","51,048071581000045",13.792771023000057,51.048071581000045,2023,7,14
2023,07,15,1,"13,763618874000031","51,058767989000046",13.76361887400003,51.058767989000046,2023,7,15
2023,07,07,1,"13,770247695000023","51,023570023000048",13.770247695000023,51.02357002300005,2023,7,7
2023,07,06,1,"13,770059152000044","51,057212158000027",13.770059152000044,51.05721215800003,2023,7,6
2023,07,09,1,"13,653915103000031","51,122673093000060",13.653915103000031,51.12267309300006,2023,7,9
2023,07,14,1,"13,725728841000034","51,081311168000070",13.725728841000034,51.08131116800007,2023,7,14
2023,07,16,1,"13,818444447000047","51,039577749000046",13.818444447000047,51.039577749000046,2023,7,16
2023,07,14,1,"13,776331484000025","51,046943000000056",13.776331484000025,51.046943000000056,2023,7,14
2023,07,21,1,"13,735100642000077","51,052355601000045",13.735100642000077,51.052355601000045,2023,7,21
2023,07,20,1,"13,837437080000029","51,024919770000054",13.83743708000003,51.024919770000054,2023,7,20
2023,07,08,1,"13,685408659000075","51,047259654000072",13.685408659000075,51.04725965400007,2023,7,8
2023,07,14,1,"13,708137019000048","51,030190690000040",13.708137019000048,51.03019069000004,2023,7,14
